.VERSION 1.0
.INCLUDE aga/data/shrncrtr.dat
.SEGMENT CHARACTER 0-1 ? "A" 
.SEGMENT CHARACTER 5-6 ? "D" 
.SEGMENT CHARACTER 7-9 ? "E" 
.SEGMENT CHARACTER 13 ? "G" 
.SEGMENT CHARACTER 17 ? "I" 
.SEGMENT CHARACTER 18-19 ? "J" 
.SEGMENT CHARACTER 20-21 ? "K" 
.SEGMENT CHARACTER 26-27 ? "P" 
.SEGMENT CHARACTER 30-31 ? "R" 
.SEGMENT CHARACTER 32 ? "S" 
.SEGMENT CHARACTER 33-34 ? "T" 
.SEGMENT CHARACTER 35 ? "U" 
.SEGMENT CHARACTER 36 ? "V" 
.SEGMENT CHARACTER 37 ? "W" 
.SEGMENT CHARACTER 38-39 ? "X" 
.SEGMENT CHARACTER 40-41 ? "Y" 
.SEGMENT CHARACTER 47 ? "d" 
.SEGMENT CHARACTER 48 ? "e" 
.SEGMENT CHARACTER 49-50 ? "f" 
.SEGMENT CHARACTER 51 ? "g" 
.SEGMENT CHARACTER 52 ? "h" 
.SEGMENT CHARACTER 60 ? "m" 
.SEGMENT CHARACTER 61 ? "n" 
.SEGMENT CHARACTER 64 ? "q" 
.SEGMENT CHARACTER 67-68 ? "t" 
.SEGMENT CHARACTER 70 ? "v" 
.SEGMENT CHARACTER 71 ? "w" 
.SEGMENT CHARACTER 72-73 ? "x" 
.SEGMENT CHARACTER 74-75 ? "y" 
.SEGMENT CHARACTER 78-79 ? "0" 
.SEGMENT CHARACTER 81 ? "2" 
.SEGMENT CHARACTER 82 ? "3" 
.SEGMENT CHARACTER 83-84 ? "4" 
.SEGMENT CHARACTER 85-86 ? "5" 
.SEGMENT CHARACTER 87 ? "6" 
.SEGMENT CHARACTER 88 ? "7" 
.SEGMENT CHARACTER 90 ? "9" 
.SEGMENT CHARACTER 94 ? "-" 
.SEGMENT CHARACTER 95-96 ? ";" 
.SEGMENT CHARACTER 99-100 ? "A" 
.SEGMENT CHARACTER 103 ? "C" 
.SEGMENT CHARACTER 104-105 ? "D" 
.SEGMENT CHARACTER 109-111 ? "F" 
.SEGMENT CHARACTER 113-115 ? "H" 
.SEGMENT CHARACTER 119-120 ? "K" 
.SEGMENT CHARACTER 121 ? "L" 
.SEGMENT CHARACTER 122 ? "M" 
.SEGMENT CHARACTER 123 ? "N" 
.SEGMENT CHARACTER 124 ? "O" 
.SEGMENT CHARACTER 132 ? "S" 
.SEGMENT CHARACTER 133 ? "T" 
.SEGMENT CHARACTER 134 ? "U" 
.SEGMENT CHARACTER 135 ? "V" 
.SEGMENT CHARACTER 136 ? "W" 
.SEGMENT CHARACTER 152-153 ? "i" 
.SEGMENT CHARACTER 154-155 ? "j" 
.SEGMENT CHARACTER 156-157 ? "k" 
.SEGMENT CHARACTER 161 ? "o" 
.SEGMENT CHARACTER 162 ? "p" 
.SEGMENT CHARACTER 164 ? "r" 
.SEGMENT CHARACTER 166-167 ? "t" 
.SEGMENT CHARACTER 168 ? "u" 
.SEGMENT CHARACTER 169 ? "v" 
.SEGMENT CHARACTER 170-171 ? "w" 
.SEGMENT CHARACTER 172-173 ? "x" 
.SEGMENT CHARACTER 176-177 ? "z" 
.SEGMENT CHARACTER 181 ? "2" 
.SEGMENT CHARACTER 182 ? "3" 
.SEGMENT CHARACTER 183-184 ? "4" 
.SEGMENT CHARACTER 187 ? "6" 
.SEGMENT CHARACTER 188 ? "7" 
.SEGMENT CHARACTER 189 ? "8" 
.SEGMENT CHARACTER 191 ? "." 
.SEGMENT CHARACTER 192 ? "," 
.SEGMENT CHARACTER 195-196 ? ";" 
